booking_id	people	purpose	gender	is_required_prepay_satisfied	cancel_change	DOW
133591	4	____	M	1	0	7
133597	3	____	F	1	0	5
133604	8		F	1	0	2
133613	2	____	M	1	0	2
133624	1	____	M	1	1	4
133633	2	____	F	1	1	2
133639	6	____	F	1	0	7
133643	2		M	1	0	6
133648	2	____	F	1	0	7
133659	5	____	F	1	0	1
133665	5	____	M	1	0	7
133666	5	____	M	1	0	3
133671	6	____	M	1	1	7
133690	5	____	M	1	1	4
133694	6	____	F	1	0	2
133695	6	____	F	1	0	1
133703	2	_____	F	1	0	5
133726	4		F	1	1	6
133735	4	____	F	1	1	5
133738	4	____-__	M	1	0	3
133739	1	____	M	1	0	4
133741	3	____	F	1	0	3
133743	12	____	F	1	1	1
133746	3	____	F	1	0	4
133749	3	____	F	1	1	4
133750	6	____	F	1	1	6
133755	2	____	F	1	1	4
133762	2	____	M	1	1	4
133768	4	____	F	1	0	6
133778	5	____	F	1	1	7
133780	2	____	M	1	0	7
133783	5	____	M	1	0	6
133786	2	____	F	1	0	6
133787	2	_____	M	1	1	7
133789	3	____	M	1	0	5
133791	3	____	M	1	0	7
133793	3	_____	M	1	0	2
133806	6	____	M	1	0	7
133817	5	____	M	1	0	7
133823	2	____	F	1	0	1
133826	2	____	M	1	0	3
133831	5	____	M	1	0	3
133838	12	____	M	1	1	1
133843	7	____	F	1	0	7
133844	2	_____	M	1	0	2
133850	8	____	F	1	0	6
133852	2	____	M	1	1	6
133854	2		F	1	1	4
133857	3	____	F	1	1	1
133860	19	____	M	1	0	6
133861	2	____	M	1	0	3
133869	4	____	F	1	1	3
133873	3	____	M	1	1	7
133884	3	____	M	1	0	2
133893	5	____	F	1	0	7
133894	2		F	1	1	5
133901	4	____	F	1	0	7
133904	4	____	F	1	0	5
133915	4	____	M	1	0	7
133916	3	____	M	1	0	5
133923	2	_____	M	1	0	1
133928	2	____	M	1	0	3
133930	8		F	1	0	1
133942	3	____	F	1	0	2
133954	4	____	F	1	0	1
133958	3	____	F	1	0	6
133967	2	_____	M	1	0	7
133969	3	____	M	1	0	1
133974	3	____	F	1	0	3
133979	8	____	F	1	1	1
133980	2		M	1	0	5
133983	3	____	F	1	0	6
133984	4		F	1	0	1
133987	4	____	M	1	0	7
134007	4	____	F	1	0	3
134023	14	____	F	1	0	7
134030	5	____	M	1	0	5
134034	5	____	F	1	0	1
134037	13	____	F	1	0	1
134047	2	____	F	1	1	6
134054	2	____	F	1	0	4
134059	2	____	F	1	1	4
134066	17	____	F	1	0	6
134071	3	____	M	1	0	4
134074	8	____	F	1	0	1
134092	2	____	M	1	0	2
134095	2	____	M	1	0	6
134103	2		M	1	0	3
134111	3	____	F	1	0	4
134112	3	____	F	1	0	4
134116	4	____	F	1	0	7
134120	2	____	F	1	1	5
134122	3	____	M	1	0	2
134126	4	____	F	1	1	1
134137	7	____	M	1	0	5
134139	2	____	M	1	0	1
134143	3	____	M	1	0	5
134147	5	____	F	1	1	1
134150	3	_____	F	1	1	7
134153	4	____	F	1	0	6
134154	4	____	F	1	0	5
134156	3	____	M	1	0	5
134160	4	____	F	1	0	1
134162	2	____	F	1	0	7
134165	15	____	F	1	0	1
134171	7	____	F	1	1	4
134172	7	____	F	1	0	1
134176	2	____	F	1	0	5
134194	5	____	F	1	0	5
134217	2	____	F	1	0	7
134219	2	____	M	1	1	5
134223	4	____	F	1	0	1
134224	2	____	M	1	0	6
134226	6	____	F	1	0	2
134232	8	____	M	1	1	1
134234	4	____	F	1	0	7
134245	3	____	M	1	0	6
134251	2		F	1	0	4
134252	10	____	F	1	0	7
134275	6	____	F	1	0	1
134279	2	____	M	1	0	1
134281	2		M	1	0	1
134283	4	____	M	1	0	2
134285	2	____	M	1	1	6
134291	2	____	M	1	0	1
134306	2	____	M	1	0	3
134321	3	____	M	1	0	6
134323	4	____	F	1	1	7
134326	2	____	F	1	0	2
134334	12	____	F	1	1	7
134338	10	____	F	1	0	5
134342	3	____	M	1	0	4
134351	2	____	F	1	0	7
134355	12	____	M	1	0	7
134357	3	____	F	1	0	4
134362	2	____	M	1	0	2
134363	4	____	F	1	0	2
134371	4	____	M	1	0	5
134376	10	____	F	1	0	2
134380	2	____	F	1	0	4
134385	13	____	F	1	0	4
134400	2	____	M	1	1	2
134413	2	_____	F	1	0	2
134422	3	_____	F	1	0	5
134427	4	____	M	1	0	6
134429	2	____	F	1	0	4
134450	3	____	F	1	0	6
134463	2	_____	M	1	1	2
134473	22	____	M	1	1	3
134477	5	____	M	1	0	6
134478	2	____	M	1	0	6
134484	5	____	F	1	0	1
134489	4		F	1	0	1
134491	5	____	F	1	1	2
134503	2	____	F	1	0	7
134504	5	____	F	1	0	7
134507	2	_____	F	1	0	2
134510	10	____	M	1	0	3
134516	20	____	F	1	0	6
134542	2	____	F	1	0	3
134545	3	____	F	1	0	3
134548	2	____	M	1	0	2
134550	2		F	1	0	3
134559	2		F	1	1	7
134565	2	____	F	1	0	5
134574	6	____	M	1	1	7
134580	15	____	F	1	0	5
134586	2	____	M	1	0	6
134588	7	____	F	1	0	7
134596	4	____	F	1	0	7
134597	4	____	F	1	0	7
134600	4	____	F	1	1	2
134601	2	_____	M	1	0	1
134603	8	____	M	1	0	1
134607	3	____	M	1	0	5
134624	2	____	F	0	1	3
134627	2	_____	F	1	0	5
134628	3	____	M	1	1	6
134631	3	____	M	1	0	7
134645	6	____	F	1	1	7
134651	4	____	M	1	0	7
134658	2	____	M	1	1	5
134672	2	_____	M	1	0	7
134675	4	____	F	1	0	1
134693	2	____	F	1	0	1
134698	4	____	F	1	0	6
134700	2	____	M	1	0	4
134701	4	____	M	1	1	4
134708	2		M	1	0	5
134709	2	____	M	1	0	3
134713	2	____	M	1	1	6
134719	4	____	F	1	0	1
134728	3	____	F	1	0	4
134730	3	____	F	1	0	3
134735	5	____	F	1	0	6
134739	6		F	1	0	7
134752	2	____	F	1	0	7
134755	6	____	F	1	0	5
134759	3	____	F	1	0	7
134762	4		M	1	0	5
134765	11	____	M	1	1	1
134773	2	____	F	1	0	2
134775	8	____	M	1	0	6
134781	4	____	M	1	0	7
134783	4		M	1	0	1
134789	3	____	F	1	0	4
134795	8	____	M	1	0	7
134798	2	____	F	1	0	4
134804	2	____	M	1	0	7
134805	5	____	F	1	0	7
134806	3	____	F	1	0	1
134811	9	____	M	1	1	7
134812	2	____	M	0	1	3
134813	3	____	F	1	0	4
134816	3	____	F	1	0	5
134832	2	____	M	1	0	4
134833	2	____	M	1	0	6
134835	5	____	F	1	0	1
134842	5	____	M	1	0	7
134843	4	____	M	1	0	5
134856	7		M	1	1	7
134882	2	____	M	1	0	4
134883	2	____	F	1	0	5
134889	4	____	M	1	0	6
134908	2	____	M	1	0	5
134919	3	____	F	1	0	7
134922	12	____	M	1	0	6
134927	4	____	F	1	0	4
134936	3	____	M	1	0	7
134949	4	____	F	1	0	6
134952	7	____	F	1	0	7
134965	3	____	F	1	1	6
134970	2	____	M	1	0	5
134972	2	____	F	1	1	7
134991	8	____	F	1	0	5
134997	14	____	M	1	1	7
135002	1	____	M	1	0	1
135004	2	____	F	1	0	7
135010	4	____	M	1	1	3
135014	6	____	F	1	0	1
135023	2	____	M	0	1	5
135030	10	____	F	1	1	1
135031	3	____	F	1	0	1
135034	4	____	M	1	1	7
135047	8	____	F	1	0	1
135053	7	____	F	1	1	6
135059	2	____	M	1	0	7
135075	4		F	1	0	7
135076	4	____	F	1	0	7
135090	2	____	M	1	0	1
135097	3	____	M	1	0	6
135101	2	_____	M	1	1	7
135105	5	____	M	1	0	6
135107	5	____	M	1	0	1
135119	7	____	F	1	0	1
135122	5	____	F	1	1	1
135136	1	____	F	1	0	3
135151	9	____	M	1	0	1
135152	2	____	M	1	0	2
135154	2	____	F	1	1	7
135155	2	____	F	1	0	6
135156	3	____	M	1	0	4
135163	2		M	1	0	3
135165	2	____	F	1	0	6
135169	2	____	M	1	1	2
135173	6	____	F	1	0	1
135187	5	____	M	1	0	1
135189	5	____	M	1	0	6
135190	2	____	M	1	0	2
135202	13	____	F	1	0	7
135205	8	____	M	1	1	7
135209	15	____	F	1	0	7
135226	4	____	F	1	0	1
135229	2	____	F	1	0	2
135231	2	____	F	1	0	4
135240	4	____	M	1	0	2
135243	4	____	F	1	0	5
135244	4	_____	F	1	1	2
135246	10	____	F	1	1	1
135255	7	____	F	1	0	7
135257	4	____	F	1	0	5
135260	2	____	M	1	0	7
135272	2	____	M	1	0	1
135280	2	____	M	1	0	7
135287	2	____	F	1	0	6
135288	5	____	M	1	0	4
135289	2		F	1	0	2
135293	5	____	F	1	0	7
135296	15	____	F	1	0	7
135298	3	____	F	1	0	7
135303	2	____	M	1	0	4
135309	2	____	M	1	0	6
135313	6	____	M	1	0	4
135329	7	____	F	1	0	1
135341	4	____	M	1	1	5
135344	5	____	F	1	0	5
135346	2	____	M	1	0	1
135347	2	_____	F	1	0	6
135349	2	____	M	1	0	6
135350	2	____	F	1	1	4
135351	2	____	M	1	1	6
135353	5	____	F	1	0	2
135355	2	____	F	1	0	3
135358	2	____	M	1	0	6
135361	6	____	M	1	0	5
135368	2	____	M	1	0	6
135377	8	____	M	1	0	7
135380	4	____	M	1	0	6
135382	4	____	F	1	1	6
135390	5	____	F	1	0	7
135394	2	____	F	1	0	7
135397	2	____	M	1	0	1
135403	2	_____	M	1	0	1
135408	3	____	F	1	0	6
135411	2	____	F	1	0	2
135412	5	____	F	1	0	3
135413	2	____	M	1	0	2
135421	10	____	F	1	0	4
135423	12	____	M	1	0	5
135425	4	____	F	1	0	7
135435	6	____	M	1	0	4
135436	4	____	F	1	0	4
135439	5	____	F	1	0	7
135440	1	____	M	1	0	3
135452	8	____	F	1	0	1
135463	2	____	F	1	0	1
135467	5	____	M	1	0	5
135470	2	____	F	1	0	3
135471	4	____	F	1	0	1
135474	9	____	F	1	1	7
135485	2	____	M	0	1	2
135486	2		F	1	0	6
135487	2	____	F	1	0	1
135493	4	____	F	1	0	7
135498	3	____	F	1	0	6
135506	2		F	1	0	7
135512	6		M	1	0	7
135520	3	____	M	1	0	1
135524	7	____	F	1	1	5
135529	2	_____	M	1	1	6
135530	2	____	M	1	0	2
135535	3	____	F	1	0	2
135539	2	____	M	1	0	4
135546	2	____	M	1	0	5
135556	5	____	F	1	0	7
135561	10		F	1	0	1
135567	2	____	F	1	0	1
135572	2	____	F	1	0	5
135585	2	____	M	1	1	3
135593	3	____	F	1	1	6
135598	4	____	F	1	0	1
135599	4	____	M	1	1	4
135601	2	____	F	1	0	2
135603	4	____	F	1	0	6
135612	10	____	M	1	0	3
135613	12	____	M	1	0	5
135615	4	____	F	1	0	2
135617	7	____	M	1	0	3
135618	4	____	F	1	0	7
135628	4	____	F	1	0	6
135629	3	_____	M	1	0	4
135639	8	____	F	1	1	3
135641	2	____	M	1	0	4
135645	9	____	F	1	0	1
135651	3	____	M	1	0	7
135654	6	____	F	1	0	4
135658	2	____	M	1	1	6
135662	3	____	F	1	0	1
135665	2	____	F	1	0	2
135666	2	____	M	1	0	7
135668	1	____	M	1	0	2
135676	9	____	F	1	1	1
135685	2	____	F	1	0	1
135688	2	____	F	1	0	2
135693	6	____	M	1	0	1
135694	4	____	F	1	0	1
135696	5	____	F	1	1	1
135700	5		M	1	0	1
135701	2	____	F	1	1	5
135704	2	____	M	1	0	3
135706	5	____	F	1	0	6
135707	15	____	M	1	1	5
135710	2		M	1	0	7
135716	2	____	M	1	0	7
135726	5	____	M	1	1	7
135738	3	____	F	1	0	6
135743	7	____	F	1	0	4
135747	3	____	F	1	0	3
135749	2	____	M	1	0	5
135756	2	____	F	1	0	5
135760	9	____	F	1	0	7
135761	4		M	1	0	1
135763	2	____	F	1	0	1
135765	10	____	M	1	1	7
135766	9	____	M	1	0	3
135769	2	____	F	1	0	3
135774	2	____	M	1	0	3
135778	3	____	M	1	0	1
135782	4	____	M	1	0	7
135784	4	____	F	1	0	6
135785	10	____	M	1	1	7
135796	2	____	M	1	0	2
135802	4	____	F	1	0	1
135807	5	____	F	1	1	4
135810	3	____	F	1	1	7
135812	3	____	M	1	0	1
135818	4	____	M	1	1	5
135822	2	_____	M	1	0	3
135826	3	____	M	1	0	7
135829	2	____	F	1	1	1
135830	4	____	M	1	0	5
135840	4	____	M	1	0	7
135849	6	____	F	1	0	7
135856	6	____	M	1	0	7
135858	2	____	F	1	0	5
135859	2	____	M	1	0	5
135860	4	____	F	1	1	1
135862	5	____	F	1	0	7
135865	2	____	F	1	0	7
135871	2	____	F	1	0	6
135874	2	_____	F	1	0	6
135875	5		M	1	1	7
135879	8	____	M	1	1	6
135886	10	____	F	1	1	7
135910	4	____	M	1	1	7
135914	3	____	F	1	0	6
135923	4	____	F	1	0	1
135928	2	____	M	1	0	7
135939	2	____	F	1	1	1
135943	2	____	M	1	0	4
135945	2		M	1	0	7
135951	2	____	M	1	0	1
135952	2	____	F	1	0	3
135954	3	____	F	1	1	4
135955	3		F	1	0	6
135961	8	____	F	1	0	7
135968	4	____	F	1	0	2
135980	5	____	F	1	1	1
135983	2	____	F	1	0	4
135986	6	____	F	1	1	7
135987	2	____	F	1	0	1
136007	2	____	F	1	0	3
136008	5	____	F	1	0	6
136022	2	____	M	1	0	4
136030	2	_____	F	1	0	3
136048	6	_____	F	1	0	1
136053	2	____	F	1	0	1
136055	2		M	1	1	6
136067	2	_____	M	1	1	7
136086	5	_____	M	1	1	1
136087	2	_____	F	1	1	4
136090	4	____	M	1	0	1
136092	5	____	M	1	0	7
136095	5		F	1	0	6
136106	6	____	F	1	0	7
136110	4	____	F	1	0	7
136115	2		M	1	0	4
136117	4	____	M	1	0	4
136127	2	_____	F	1	1	2
136131	3	____	F	1	0	6
136135	5	____	M	1	0	5
136147	2	_____	F	1	0	1
136149	2	____	F	1	0	4
136161	3	____	F	1	0	4
136171	7	____	M	1	0	1
136185	2	____	M	1	1	6
136195	4	____	M	1	0	7
136205	6	____	F	1	0	2
136207	8	____	M	1	0	3
136217	4		F	1	0	1
136221	2	____	M	1	0	4
136222	2	____	F	1	0	7
136225	2	____	F	1	0	7
136229	30	____	F	1	0	4
136238	4	____	M	1	0	1
136251	3	____	F	1	0	6
136261	2		M	1	0	2
136262	2	____	F	1	0	4
136264	2	_____	M	0	1	3
136268	3	____	M	1	0	4
136269	3	____	F	1	0	7
136274	2	____	M	1	1	1
136280	3	____	F	1	0	4
136282	2	_____	F	1	1	4
136296	5	____	F	1	0	7
136301	4	____	M	1	0	1
136303	2	____	M	1	0	1
136308	2	____	F	1	0	7
136313	3	____	F	1	1	7
136326	8	____	M	1	0	2
136330	2	____	F	1	0	7
136350	2		M	1	0	7
136352	3	____	M	1	0	4
136356	5		M	1	0	3
136361	4	____	F	1	0	4
136363	7	____	F	1	1	4
136374	4		M	1	0	6
136375	2	____	F	1	1	2
136379	16	____	F	1	0	7
136380	5	____	F	1	0	2
136381	9	____	F	1	1	1
136392	2		F	1	1	1
136397	4	____	F	1	0	2
136413	4	____	F	1	0	2
136416	4	____	M	1	1	4
136424	8	____	F	1	0	1
136432	4	____	F	1	0	3
136437	3	____	F	1	0	7
136438	11	____	M	1	0	1
136439	2	____	M	1	0	7
136441	2	____	F	1	0	6
136443	2	____	M	1	0	2
136444	7	____	M	1	0	7
136446	2	____	F	1	0	7
136450	4	____	M	1	0	7
136451	2	____	M	1	0	4
136461	9	____	F	1	0	4
136463	6	____	M	1	1	7
136473	5	____	M	1	0	5
136478	4	____	M	1	1	1
136481	5	____	M	1	0	4
136496	4	____	F	1	0	7
136497	12	____	F	1	0	4
136505	2	____	F	1	0	7
136507	3	____	F	1	0	3
136508	9		M	1	0	1
136518	2	____	M	1	0	2
136521	11	____	M	1	0	3
136531	6	____	F	1	0	3
136537	2	____	M	1	0	4
136538	2		M	1	0	3
136539	4	____	M	1	0	7
136548	4	____	F	1	0	7
136556	3	____	F	1	0	7
136560	3	____	M	1	0	7
136565	2		F	1	0	2
136568	24	____	F	1	0	6
136571	2	____	F	1	0	3
136574	3	____	F	1	0	1
136578	2	____	F	1	0	2
136580	2	____	F	1	0	3
136586	2	_____	M	1	0	7
136597	2	____	F	1	1	3
136599	3	____	M	1	0	2
136601	15	____	M	1	0	2
136604	2	____	F	1	0	4
136606	2	_____	M	1	0	5
136607	4	____	F	1	0	2
136614	2	____	F	1	0	2
136615	8	____	F	1	0	1
136616	3	____	M	1	0	7
136624	2	____	M	1	0	6
136636	2	____	F	1	0	3
136637	3	____	F	1	0	1
136641	4	____	M	1	0	5
136642	2	____	F	1	0	6
136650	4	____	M	1	0	7
136657	6	____	M	1	0	1
136665	2	____	F	1	0	1
136681	5	____	M	1	0	1
136686	2	____	M	1	0	1
136694	2	____	F	1	0	1
136696	2	_____	M	0	1	5
136699	4	____	M	1	0	6
136701	7	____	F	1	1	2
136707	4	____	F	1	0	7
136724	2	____	M	1	1	3
136727	4	____	F	1	1	6
136730	3	____	F	1	0	7
136732	3	____	F	1	0	1
136733	10	____	M	1	0	7
136735	2	____	M	1	0	2
136739	2	____	M	1	0	4
136743	3	____	F	1	0	7
136750	2	____	M	1	0	3
136752	4	____	F	1	0	1
136761	2	____	M	1	1	4
136769	6	____	F	1	0	6
136781	3	____	F	1	0	2
136783	2	_____	M	1	0	1
136791	12	____	F	1	0	1
136808	2	____	F	1	1	6
136812	7	____	M	1	0	7
136818	2	_____	M	1	0	3
136820	3	____	F	1	0	7
136825	2	____	M	1	1	3
136827	20	____	M	1	0	5
136832	3	____	F	1	0	7
136839	4	____	F	1	0	1
136840	4	____	F	1	0	7
136841	5	____	F	1	0	5
136845	2	_____	F	1	0	7
136850	3	____	F	1	1	5
136861	6	____	F	1	1	1
136869	2	____	F	1	0	1
136889	2	____	M	1	0	3
136891	2	____	F	1	0	1
136901	2		F	1	1	7
136917	2		M	1	0	2
136927	3	____	F	1	0	7
136935	8	____	M	1	0	7
136943	3	____	M	1	0	1
136945	5	____	F	1	1	7
136946	2	_____	M	1	0	1
136954	4	____	M	1	0	6
136955	7	____	M	1	1	7
136956	4	____	M	1	0	7
136960	2	____	M	1	1	5
136961	2	____	F	1	0	7
136964	2	____	F	1	1	3
136965	3	____	M	1	0	5
136969	4		F	1	1	7
136975	2	____	M	1	0	7
136992	2	____	M	1	0	5
136994	5	____	M	1	0	1
136997	2	____	F	1	0	5
137000	2	____	M	1	0	7
137003	5	____	M	1	0	5
137004	2	____	F	1	0	1
137023	2		M	1	0	7
137025	2	____	M	1	1	5
137028	6	____	M	1	0	1
137034	2	Friends Reunion	F	1	0	3
137035	9	____	M	1	0	2
137036	2	____	M	1	0	7
137041	2	____	M	1	0	4
137042	2	____	F	1	1	4
137048	7	____	M	1	1	1
137050	5	____	M	1	0	7
137058	2	____	M	1	0	4
137068	4	____	M	1	0	3
137072	4	____	M	1	0	1
137085	5	____	F	1	0	1
137090	6	____	M	1	0	6
137091	4	____	F	1	1	7
137093	10	____	M	1	0	4
137095	4	____	F	1	0	1
137096	5	____	F	1	0	7
137115	10	____	M	1	1	1
137126	2	____	F	1	0	6
137134	2	____	M	1	1	6
137138	3	____	M	1	0	6
137141	3	____	F	1	0	1
137146	5	____	F	1	0	7
137148	3	____	F	1	1	6
137149	2	____	F	1	1	7
137150	3	____	F	1	0	1
137151	6	____	M	1	0	2
137154	6	____	F	1	0	5
137163	5	____	F	1	0	6
137173	2	____	M	1	0	2
137176	3	____	M	1	0	1
137179	4	____	F	1	1	1
137182	4	____	M	1	0	6
137183	2	____	M	1	0	7
137194	2	____	M	1	0	2
137209	5		F	1	0	5
137216	4	____	F	1	0	1
137217	4	____	F	1	0	3
137237	4	____	F	1	1	4
137246	4	____	M	1	0	6
137253	4	____	F	1	0	7
137256	6	____	F	1	1	7
137270	2	____	M	1	0	4
137271	4		M	1	0	2
137274	4	____	F	1	1	2
137275	5	____	M	1	1	3
137281	5	____	F	1	1	1
137323	3	____	F	1	0	6
137326	3	____	F	1	1	6
137335	2	____	F	1	1	2
137345	2	___	M	1	0	6
137348	3	____	F	1	0	7
137349	2	____	M	1	0	1
137353	2	____	M	1	0	3
137356	4	____	F	1	1	6
137363	4	____	F	1	0	5
137371	2	____	M	1	1	4
137376	4	____	M	1	0	1
137377	8	____	F	1	0	5
137387	2	_____	M	1	0	3
137388	2		F	1	1	1
137391	3	____	F	1	0	6
137400	3	____	F	1	1	6
137410	5	____	F	1	0	5
137411	3	____	F	1	0	3
137435	3	____	F	1	0	1
137438	2	____	M	1	0	5
137441	4	____	F	1	0	5
137442	4	____	M	1	0	7
137443	4	____	F	1	0	5
137459	3		M	1	1	3
137470	2	____	F	1	0	7
137480	3	____	M	1	0	1
137487	3	____	M	1	0	6
137491	2	____	F	1	0	3
137493	8	____	F	1	0	3
137500	20	____	F	1	0	7
137505	2	____	F	1	1	1
137509	2	____	M	1	0	5
137514	4	____	M	1	0	7
137522	2	____	M	1	0	7
137534	2	____	F	1	0	1
137538	2	____	M	1	1	1
137539	2		F	1	1	4
137541	3	____	F	1	0	2
137542	3	____	M	1	0	4
137543	4		F	1	0	5
137545	2	____	F	1	0	3
137549	2	____	M	1	0	6
137574	2	____	F	1	0	5
137582	5	____	F	1	0	5
137591	4	____	F	1	1	6
137598	4	____	F	1	1	2
137602	2	_____	M	1	0	4
137605	2	____	F	1	1	3
137606	20	____	F	1	0	1
137608	2	____	M	1	0	4
137611	5	____	F	1	0	1
137632	2	____	F	1	0	2
137636	2		M	1	0	4
137642	4	____	F	1	0	6
137643	2	____	M	1	0	6
137646	12	____	F	1	1	4
137652	7	____	M	1	0	4
137661	5	_____	M	1	0	3
137666	2	____	M	1	0	5
137668	7	____	F	1	0	1
137674	9	____	F	1	0	4
137689	2	____	M	1	0	5
137690	4	____	F	1	0	6
137696	2		F	1	0	3
137698	8	____	F	1	1	1
137703	2	____	F	1	1	1
137710	4	____	F	1	0	3
137713	8	____	F	1	0	2
137725	4	____	F	1	0	7
137728	6	____	M	1	0	2
137729	2	____	M	1	0	3
137734	3	____	M	1	1	3
137741	2	____	F	1	0	3
137749	2		M	1	1	7
137751	2	____	F	1	0	7
137754	2	____	F	1	0	6
137755	5	____	F	1	0	1
137756	2	____	M	1	0	6
137764	3	____	M	1	0	4
137773	2	____	F	1	1	7
137786	5	_____	M	1	0	3
137787	5	____	F	0	1	7
137790	5	____	M	1	0	6
137793	9	____	M	1	0	5
137808	3	____	F	1	0	1
137813	10	____	F	1	0	7
137816	2	____	M	1	0	3
137829	2	____	F	1	0	7
137834	5	____	F	1	0	2
137842	2		M	1	0	3
137843	2	_____	M	1	1	4
137845	2	____	F	1	0	5
137850	6	____	M	1	0	3
137853	6	____	F	1	0	2
137868	4	____	F	1	0	7
137869	2	____	F	1	0	3
137871	2	____	M	1	0	2
137880	5		M	1	0	1
137883	2	____	M	1	1	6
137887	2	____	F	1	1	3
137891	2	____	F	1	1	1
137899	2	____	M	1	0	5
137900	2	____	F	1	0	4
137916	2	____	F	1	0	7
137919	5	____	M	1	0	7
137921	15	____	M	1	0	6
137923	4	____	M	1	0	3
137941	2	____	M	1	0	7
137946	4	____	M	1	0	1
137954	5	____	F	1	0	2
137958	4	____	F	1	0	7
137961	4	____	F	1	0	7
137964	3	____	M	1	0	1
137976	4	____	F	1	1	3
137991	2	____	M	1	0	6
137995	3	___	F	1	1	7
138001	2	____	M	1	0	5
138008	7	____	F	1	1	1
138021	2		M	1	0	2
138032	2		M	1	0	5
138034	5	____	F	1	0	7
138044	2	____	F	1	0	7
138045	10		F	1	0	5
138062	4	____	F	1	0	1
138063	8	____	F	1	0	6
138064	3	____	F	1	0	7
138070	2	____	M	1	0	3
138076	2	____	M	1	0	6
138078	6	____	F	1	0	1
138080	2	_____	F	1	0	6
138092	2	____	F	1	0	1
138093	2	_____	F	1	0	1
138094	4		F	1	0	5
138103	2	____	F	1	0	7
138105	2	____	M	1	0	6
138107	3	____	F	1	0	6
138109	2	____	F	1	0	4
138117	8	____	F	1	1	1
138121	2	____	F	1	0	4
138126	2	_____	F	1	0	2
138133	2	____	M	1	1	7
138138	6	____	F	1	0	7
138144	5	____	F	1	0	5
138145	2	____	F	1	0	3
138147	5	____	F	1	1	7
138158	8	____	M	1	0	7
138160	4	____	F	1	0	1
138166	3	____	F	1	1	1
138167	3	____	F	1	0	5
138173	2	____	M	1	0	5
138186	2	____	F	1	0	2
138187	14	____	M	1	0	4
138190	4	____	F	1	0	1
138192	6	____	F	1	0	3
138199	2	_____	M	1	0	6
138207	5	____	M	1	0	7
138212	6	____	M	1	0	5
138217	3	____	M	1	0	7
138223	5	____	F	1	0	6
138229	2	____	F	1	0	4
138238	3	____	F	1	0	5
138244	6	____	M	1	0	7
138254	3	____	F	1	0	7
138256	2	____	M	1	0	5
138259	2	____	F	1	0	1
138262	4	____	F	1	0	7
138278	5	____	M	1	0	7
138280	3	____	M	1	0	1
138288	4	____	F	1	1	7
138289	2	_____	F	1	0	7
138290	5	____	M	1	0	6
138291	8	____	M	1	0	7
138293	8	____	M	1	0	1
138295	2	____	M	1	0	6
138308	5	____	F	1	0	7
138309	2	_____	F	1	0	3
138314	3	____	F	1	0	2
138315	2	____	F	1	0	7
138322	4	____	F	1	0	1
138329	7	____	M	1	0	3
138332	2	____	F	1	0	3
138333	3	____	M	1	0	6
138336	2	____	M	1	0	3
138344	9	____	M	1	0	1
138351	4		M	1	0	1
138353	2	____	F	1	0	6
138355	3	____	M	1	0	6
138362	2	____	F	1	0	4
138368	3	____	F	1	0	7
138371	9	____	F	1	0	7
138373	2	____	F	1	0	3
138381	2	____	F	1	0	4
138382	4	____	F	1	0	5
138383	9	____	M	1	0	6
138389	4	____	F	1	0	4
138397	2	____	F	1	0	6
138400	5	____	F	1	0	1
138402	5	____	M	1	0	4
138410	2	____	M	1	0	7
138412	3	____	M	1	0	1
138415	2	_____	F	1	0	6
138422	4	____	F	1	0	1
138438	2	____	M	1	0	7
138450	2	____	F	1	0	1
138451	3		F	1	0	1
138453	3	____	F	1	0	7
138454	2	____	F	1	0	6
138471	5	____	M	1	1	7
138474	2	____	M	1	0	7
138477	2	____	M	1	0	3
138479	7	____	M	1	0	7
138496	3	____	F	1	0	6
138512	2	____	M	1	0	6
138521	18		M	1	0	3
138533	2	_____	M	1	0	5
138534	4	____	M	1	0	1
138546	2	____	F	1	0	7
138548	2	____	M	1	0	3
138550	2	____	M	1	0	7
138551	1		M	1	0	4
138566	2	____	F	1	0	2
138567	7	____	F	1	1	5
138573	8	____	F	1	0	5
138590	2	____	M	1	0	7
138594	5	____	M	1	0	7
138600	6	____	F	1	0	1
138604	6	____	F	1	0	1
138608	2	____	F	1	0	3
138611	4	____	F	1	0	3
138618	2	_____	M	1	0	5
138620	7	____	F	1	0	4
138621	5	____	F	1	0	5
138633	2	____	F	1	0	2
138637	5	____	M	1	1	6
138640	4	___	F	1	0	1
138651	4	____	M	1	0	7
138655	6	____	F	1	0	2
138666	2	____	F	1	0	5
138668	8	____	M	1	0	7
138669	4	____	F	1	0	5
138671	2	____	M	1	0	7
138674	8	____	F	1	0	4
138678	4	____	F	1	0	5
138683	2	____	M	1	0	1
138688	2	____	F	1	0	1
138694	2	____	M	1	0	6
138696	6	____	M	1	0	6
138697	2	____	M	1	0	2
138698	4	____	F	1	0	4
138708	3	____	F	1	0	6
138720	6	____	F	1	0	1
138724	6	____	F	1	0	1
138730	2	____	F	1	0	1
138732	3	____	F	1	0	3
138738	7	____	F	1	1	2
138741	4	____	F	1	0	2
138742	8	____	M	1	0	7
138748	2	____	M	1	0	7
138750	2	____	F	1	0	6
138753	3	____	F	1	0	3
138756	2	____	F	1	0	5
138761	3		F	1	0	3
138764	2	____	F	1	1	4
138765	2	____	M	1	1	1
138767	2		F	1	0	6
138770	2	_____	F	1	0	5
138775	2	____	M	1	0	5
138777	2	____	M	1	0	5
