id,project_is_approved
p199436,0.724
p124605,0.7407
p156653,0.58
p165821,0.689
p153417,0.6406
p113682,0.661
p099282,0.7725
p146244,0.7524
p198959,0.503
p093006,0.5474
p202160,0.594
p040044,0.758
p083847,0.7344
p129634,0.696
p242228,0.7314
p186364,0.718
p236181,0.755
p194244,0.5225
p190594,0.7183
p037290,0.7695
p029301,0.7373
p149594,0.559
p014032,0.5166
p215315,0.764
p240664,0.7695
p058545,0.698
p019518,0.7563
p143872,0.754
p120315,0.6865
p040623,0.725
p256431,0.7695
p062535,0.634
p176525,0.7505
p167467,0.7373
p045232,0.74
p164681,0.724
p014181,0.6235
p243500,0.782
p131203,0.758
p147991,0.7666
p040049,0.7603
p153897,0.7124
p221119,0.728
p147987,0.4563
p189989,0.796
p199141,0.6514
p189723,0.54
p229945,0.788
p220560,0.772
p219313,0.752
p044784,0.7583
p162067,0.767
p071779,0.758
p243567,0.7725
p050914,0.703
p072625,0.586
p251980,0.6357
p083795,0.76
p001834,0.6006
p071275,0.78
p118884,0.796
p142670,0.6157
p099687,0.7266
p109868,0.6733
p048873,0.745
p050665,0.7783
p239712,0.624
p184049,0.7207
p172998,0.734
p139870,0.7554
p205045,0.7603
p033331,0.714
p001877,0.568
p030055,0.7627
p006452,0.727
p234717,0.772
p175496,0.73
p128781,0.749
p129666,0.743
p003196,0.729
p160939,0.725
p203011,0.5894
p140173,0.7773
p021029,0.7725
p106604,0.7485
p183628,0.7495
p220937,0.7095
p002060,0.758
p185047,0.7686
p131065,0.6
p104071,0.755
p100705,0.741
p094967,0.79
p022349,0.6787
p188385,0.7627
p123074,0.763
p229167,0.741
p117440,0.797
p217068,0.707
p075444,0.768
p254214,0.6416
p227280,0.745
p097611,0.7773
p240115,0.7363
p077271,0.6562
p081240,0.7783
p003478,0.7563
p019998,0.6924
p227210,0.7515
p028851,0.6763
p119573,0.753
p038582,0.7534
p144296,0.7827
p222255,0.753
p124560,0.7715
p193745,0.6787
p236821,0.78
p242735,0.7017
p163283,0.7563
p181245,0.6533
p245621,0.665
p079650,0.751
p121044,0.751
p232305,0.6406
p236260,0.7
p053518,0.7734
p020140,0.716
p144765,0.694
p245678,0.555
p259759,0.5796
p032384,0.6665
p133916,0.7734
p120858,0.5674
p249346,0.3728
p044823,0.719
p103288,0.69
p157671,0.7354
p106246,0.6904
p131666,0.7617
p190529,0.7656
p178287,0.7617
p235052,0.566
p116818,0.6606
p034478,0.7305
p043624,0.7354
p236404,0.7383
p173712,0.784
p164581,0.697
p001684,0.636
p163741,0.7344
p072320,0.771
p166927,0.608
p044468,0.6772
p251840,0.771
p211570,0.723
p249348,0.785
p255196,0.746
p135530,0.704
p250583,0.753
p069289,0.742
p179022,0.769
p080362,0.627
p140528,0.7617
p203318,0.737
p225781,0.7334
p136922,0.72
p038386,0.679
p030684,0.7314
p158290,0.7197
p170275,0.736
p230427,0.7812
p030440,0.6367
p059405,0.741
p013577,0.755
p255385,0.7666
p033567,0.708
p068302,0.6787
p219173,0.7
p115900,0.746
p195295,0.554
p151492,0.7256
p051782,0.7734
p078754,0.7393
p193773,0.7188
p111237,0.79
p144749,0.7617
p065575,0.7344
p196040,0.754
p171448,0.771
p179613,0.7563
p245354,0.737
p217187,0.586
p233581,0.7295
p125717,0.7163
p191663,0.6953
p169966,0.752
p249240,0.7764
p003162,0.6846
p244558,0.742
p190848,0.733
p224520,0.687
p259508,0.708
p103837,0.7627
p256337,0.5913
p185031,0.6807
p096058,0.7744
p160815,0.7163
p139549,0.7163
p056405,0.7417
p043791,0.7007
p043003,0.6055
p175999,0.6797
p152153,0.7197
p187747,0.579
p161382,0.782
p087646,0.6943
p060374,0.764
p118915,0.7812
p113419,0.757
p221764,0.747
p236848,0.66
p078329,0.758
p087985,0.7563
p110765,0.745
p082977,0.743
p227614,0.6973
p244153,0.7563
p063376,0.727
p067647,0.7197
p126884,0.6943
p065748,0.674
p003655,0.708
p147475,0.746
p170114,0.7686
p049145,0.772
p120591,0.5386
p147645,0.7324
p092983,0.5747
p200553,0.5107
p111071,0.582
p103438,0.743
p258493,0.747
p065920,0.6714
p236359,0.782
p229401,0.754
p061516,0.6753
p003761,0.651
p030010,0.7393
p140362,0.6772
p128688,0.6133
p093654,0.6143
p181715,0.7773
p017466,0.5566
p109151,0.753
p041041,0.7246
p006888,0.609
p097325,0.7603
p032206,0.7627
p046121,0.729
p175952,0.7393
p169367,0.6733
p177342,0.759
p234533,0.697
p156169,0.6025
p206733,0.74
p242930,0.758
p054740,0.7656
p221177,0.6284
p032265,0.7803
p195588,0.72
p194572,0.7954
p039992,0.7827
p155979,0.661
p184017,0.796
p203744,0.759
p196614,0.7305
p105845,0.7705
p110941,0.7725
p208394,0.751
p115250,0.742
p248000,0.6377
p221178,0.5303
p222528,0.6123
p137621,0.6284
p226133,0.7134
p068454,0.6255
p110335,0.7163
p228491,0.784
p048141,0.779
p102597,0.7695
p160932,0.754
p179306,0.686
p152563,0.7593
p234465,0.7617
p134860,0.7153
p142651,0.794
p177706,0.568
p202264,0.7725
p106247,0.755
p058092,0.6655
p253445,0.7837
p091457,0.673
p017333,0.7915
p247734,0.7
p057640,0.75
p007598,0.586
p182987,0.764
p029237,0.716
p229528,0.6885
p257699,0.7686
p077664,0.7295
p236692,0.3982
p062307,0.7163
p143800,0.7725
p094382,0.551
p159014,0.728
p027617,0.725
p117600,0.7285
p096830,0.5884
p029649,0.768
p092249,0.685
p100162,0.677
p151269,0.702
p048159,0.721
p221337,0.589
p187346,0.575
p133065,0.78
p257539,0.748
p029447,0.7314
p028620,0.764
p239550,0.611
p226199,0.7446
p102970,0.7095
p012804,0.662
p030946,0.7617
p069220,0.7344
p093031,0.5767
p000423,0.736
p172120,0.7275
p138285,0.763
p107911,0.7393
p117205,0.6265
p024529,0.52
p076990,0.747
p232989,0.506
p071432,0.5303
p208355,0.65
p061596,0.7686
p173140,0.7017
p077394,0.6445
p250848,0.7485
p020552,0.782
p108782,0.7266
p040696,0.6704
p163221,0.551
p250999,0.7666
p115886,0.605
p014676,0.7827
p172610,0.6646
p111716,0.6743
p145278,0.7827
p024960,0.7783
p154807,0.621
p158777,0.7905
p240048,0.6074
p034887,0.7744
p198024,0.741
p068737,0.7334
p168632,0.7197
p090602,0.5938
p139389,0.6943
p014858,0.7812
p051062,0.7554
p184173,0.766
p049556,0.7837
p022322,0.758
p054054,0.6284
p084469,0.7393
p156104,0.6846
p206329,0.5815
p054487,0.771
p197552,0.767
p070861,0.665
p014174,0.735
p225240,0.7627
p077705,0.786
p064974,0.6455
p119447,0.7646
p254681,0.472
p045459,0.7485
p052431,0.776
p056215,0.6924
p031176,0.7437
p224655,0.7837
p216498,0.7295
p072077,0.7085
p102777,0.754
p057348,0.7666
p110685,0.785
p169296,0.7056
p156009,0.73
p144870,0.72
p221647,0.7603
p150134,0.7646
p240152,0.53
p120574,0.7783
p024014,0.704
p114514,0.7017
p105922,0.712
p192318,0.7275
p095129,0.759
p244836,0.7495
p235307,0.7803
p101376,0.6587
p120721,0.579
p226977,0.7773
p140159,0.7563
p253037,0.7617
p181387,0.7334
p168270,0.767
p006768,0.798
p059587,0.7734
p088945,0.7554
p210626,0.6826
p232491,0.743
p255518,0.741
p016389,0.619
p156590,0.6963
p190771,0.782
p134009,0.7617
p007663,0.5024
p089909,0.7686
p134071,0.741
p105587,0.7603
p253898,0.587
p014510,0.7686
p192517,0.7803
p238526,0.786
p257493,0.7827
p248534,0.585
p157240,0.767
p218685,0.768
p012715,0.606
p157469,0.623
p073461,0.491
p191050,0.6533
p207822,0.747
p222457,0.727
p242704,0.699
p050834,0.7124
p212268,0.761
p148093,0.775
p124108,0.554
p064336,0.556
p001046,0.6978
p259089,0.7705
p018147,0.672
p250313,0.5586
p200111,0.7056
p097030,0.786
p062328,0.677
p066771,0.6865
p100432,0.7666
p235199,0.7827
p172203,0.784
p209679,0.7607
p191533,0.7783
p003070,0.7705
p178653,0.7236
p103861,0.68
p155344,0.69
p005812,0.722
p176099,0.7764
p129432,0.5635
p139176,0.7485
p141942,0.7446
p082645,0.757
p130147,0.7725
p180575,0.694
p217036,0.7905
p252877,0.7803
p148103,0.759
p220761,0.699
p219042,0.7383
p066860,0.7734
p106693,0.775
p123347,0.581
p223856,0.7915
p096658,0.7095
p111217,0.7666
p140639,0.567
p254884,0.7803
p119091,0.6655
p122988,0.747
p007153,0.6055
p204883,0.707
p241982,0.697
p205941,0.6963
p233659,0.7725
p251583,0.593
p073462,0.789
p045906,0.6846
p062403,0.579
p232348,0.7476
p196196,0.7607
p174817,0.7812
p240332,0.7544
p176369,0.745
p085008,0.657
p076237,0.7017
p219022,0.6826
p047745,0.549
p082081,0.785
p233852,0.6436
p143417,0.79
p084087,0.721
p106593,0.742
p049230,0.7773
p127764,0.6885
p221007,0.7764
p092296,0.794
p083800,0.779
p053075,0.6187
p175904,0.775
p226824,0.708
p172106,0.7285
p238177,0.782
p115182,0.681
p163101,0.7515
p136207,0.6133
p119488,0.716
p090643,0.714
p188162,0.754
p244394,0.772
p021469,0.7305
p028245,0.7144
p073093,0.7
p152676,0.7607
p048898,0.648
p166751,0.7725
p076199,0.7983
p033472,0.675
p151356,0.557
p009411,0.7876
p243244,0.679
p158550,0.7256
p014515,0.775
p004661,0.6636
p121243,0.715
p144344,0.7554
p063307,0.674
p124288,0.7217
p030074,0.7173
p220934,0.728
p048119,0.7773
p204070,0.7656
p075583,0.7764
p197020,0.4849
p175816,0.703
p118057,0.6543
p136039,0.714
p196889,0.7744
p000064,0.782
p140162,0.642
p003314,0.632
p210989,0.7183
p208635,0.785
p219818,0.767
p135459,0.707
p160943,0.664
p228948,0.7944
p221970,0.632
p200748,0.712
p200544,0.7524
p058915,0.7866
p207424,0.751
p189172,0.7695
p110054,0.7734
p037504,0.772
p092871,0.642
p241301,0.751
p081601,0.792
p160511,0.7007
p118305,0.623
p093422,0.698
p056835,0.7056
p157343,0.6904
p051801,0.754
p120754,0.7764
p164621,0.792
p186182,0.7803
p063745,0.7627
p241502,0.767
p177948,0.707
p192403,0.7305
p198373,0.7466
p099182,0.5264
p160644,0.789
p184210,0.6553
p093041,0.6606
p112549,0.7163
p000527,0.716
p193973,0.6846
p081180,0.52
p247177,0.707
p163656,0.768
p209880,0.757
p234200,0.667
p029415,0.613
p022910,0.699
p252476,0.634
p187637,0.744
p242324,0.7905
p186212,0.717
p104738,0.697
p049585,0.6357
p219229,0.767
p153029,0.7744
p050651,0.6304
p048634,0.7744
p211106,0.663
p010118,0.6143
p175914,0.7773
p150335,0.768
p044811,0.6934
p246660,0.7905
p051574,0.669
p115093,0.721
p129710,0.785
p111192,0.772
p226716,0.754
p241366,0.742
p070962,0.767
p134838,0.6445
p200746,0.7603
p043724,0.7705
p209702,0.767
p002705,0.626
p022330,0.6846
p138854,0.79
p050040,0.7773
p068829,0.7407
p060912,0.7725
p084150,0.697
p002742,0.551
p190532,0.7803
p215035,0.6865
p072697,0.7515
p105344,0.7188
p055231,0.7666
p246500,0.7085
p019821,0.755
p004649,0.7705
p015755,0.7603
p155908,0.779
p100191,0.7314
p085621,0.749
p009127,0.7627
p103872,0.6816
p099146,0.772
p224909,0.7236
p118402,0.7515
p245840,0.7314
p172850,0.751
p253477,0.594
p004220,0.7124
p107063,0.757
p092001,0.702
p067564,0.7334
p173463,0.708
p021903,0.7725
p044087,0.4468
p068323,0.7656
p008337,0.7812
p094564,0.5625
p180853,0.531
p120706,0.7725
p146435,0.792
p200696,0.7563
p123207,0.6157
p135166,0.7646
p017708,0.7354
p194037,0.4636
p110689,0.7266
p227109,0.719
p166567,0.697
p222617,0.755
p258866,0.6235
p030044,0.746
p101605,0.6777
p076132,0.6494
p120379,0.785
p232782,0.7744
p098956,0.7773
p184296,0.7803
p085089,0.667
p202579,0.784
p173787,0.6646
p210939,0.742
p238801,0.7476
p209573,0.716
p085597,0.743
p227878,0.71
p167656,0.4558
p078046,0.741
p141941,0.698
p037122,0.7705
p188464,0.775
p036936,0.779
p106474,0.7285
p205103,0.7534
p065176,0.7812
p024020,0.771
p223544,0.7407
p149641,0.594
p032172,0.779
p098953,0.7837
p070147,0.6865
p139826,0.7866
p092893,0.7666
p057999,0.7695
p077119,0.745
p241155,0.6685
p097423,0.737
p255836,0.7695
p027463,0.5923
p011954,0.747
p254268,0.693
p138852,0.794
p231596,0.722
p106059,0.7046
p013012,0.6787
p071169,0.6177
p152600,0.772
p125803,0.6006
p075922,0.7324
p198157,0.6626
p235244,0.5283
p007986,0.6763
p254721,0.5205
p169429,0.712
p121423,0.747
p110775,0.7915
p006110,0.4556
p018868,0.753
p200805,0.7124
p004177,0.782
p163991,0.6826
p159389,0.7603
p122285,0.7485
p081255,0.757
p075258,0.7397
p136730,0.764
p247836,0.759
p237260,0.6865
p230428,0.54
p249183,0.7314
p249685,0.7944
p156336,0.7314
p202411,0.702
p024448,0.7134
p089210,0.573
p018273,0.7607
p112979,0.737
p096912,0.665
p162260,0.5166
p118122,0.6367
p108146,0.673
p172155,0.7686
p227601,0.754
p123966,0.6772
p221145,0.7646
p015679,0.586
p159731,0.614
p013166,0.7827
p187795,0.6543
p128357,0.702
p222877,0.7554
p075242,0.683
p062243,0.7007
p229864,0.773
p182822,0.784
p177497,0.5815
p150908,0.6753
p156038,0.75
p098845,0.7344
p108372,0.644
p174426,0.76
p205473,0.7837
p086654,0.724
p044157,0.688
p179579,0.737
p061311,0.6904
p227127,0.6553
p250352,0.759
p219304,0.764
p114136,0.6934
p127701,0.7993
p116119,0.7686
p086224,0.7305
p063863,0.7695
p185109,0.643
p035057,0.772
p095252,0.7397
p123006,0.6025
p039032,0.7666
p189643,0.643
p167808,0.785
p159015,0.7393
p181098,0.7256
p242404,0.742
p170107,0.767
p194011,0.798
p085984,0.733
p235141,0.623
p256076,0.7744
p102502,0.772
p172324,0.7104
p042830,0.7236
p025200,0.743
p133888,0.7207
p214965,0.568
p037105,0.6694
p081050,0.7837
p020481,0.751
p200677,0.7646
p046858,0.7295
p012372,0.754
p185288,0.671
p070020,0.7607
p191991,0.776
p231290,0.737
p036941,0.7686
p033792,0.6113
p096722,0.7646
p153030,0.7764
p175077,0.685
p135602,0.7734
p214048,0.7344
p235460,0.749
p182687,0.4797
p136419,0.768
p037824,0.782
p098202,0.59
p117764,0.5586
p070551,0.793
p205013,0.792
p159482,0.7607
p144446,0.7
p170725,0.7827
p044231,0.7686
p095424,0.7603
p030797,0.7197
p205496,0.5835
p169715,0.733
p074110,0.7266
p226787,0.779
p258159,0.7197
p033200,0.7827
p112124,0.7373
p228071,0.753
p140845,0.7383
p151371,0.6367
p233985,0.7617
p059176,0.5522
p219179,0.642
p163213,0.712
p241458,0.617
p161093,0.6777
p065172,0.686
p122461,0.7666
p171761,0.7734
p007033,0.7866
p179899,0.7583
p080152,0.6636
p215210,0.7173
p094587,0.6475
p141267,0.763
p060565,0.779
p163577,0.525
p045694,0.771
p059513,0.7476
p148476,0.6113
p192615,0.7627
p194874,0.768
p143918,0.746
p116480,0.596
p042914,0.745
p064522,0.7725
p211961,0.6655
p037499,0.745
p164473,0.7646
p009646,0.6504
p033230,0.7695
p072028,0.7695
p111682,0.763
p004536,0.753
p153079,0.759
p024955,0.7554
p038825,0.729
p016003,0.788
p002291,0.7812
p143230,0.4507
p015332,0.7227
p014138,0.7554
p219931,0.707
p035359,0.716
p033533,0.776
p217119,0.776
p226250,0.75
p021547,0.7837
p011411,0.63
p100161,0.5845
p099931,0.707
p211842,0.7725
p100527,0.7993
p161788,0.744
p000793,0.747
p049540,0.686
p188204,0.747
p243300,0.7837
p170065,0.6123
p163187,0.7866
p175896,0.6953
p239540,0.754
p013472,0.771
p182621,0.779
p064201,0.6655
p230205,0.715
p255830,0.79
p256976,0.5654
p010510,0.775
p111586,0.7515
p058481,0.707
p053742,0.665
p081913,0.7563
p144957,0.7407
p207037,0.6
p116436,0.6436
p162367,0.779
p252942,0.7603
p170893,0.6914
p102653,0.7734
p166408,0.4692
p238340,0.77
p242027,0.6245
p185876,0.7607
p238219,0.797
p055468,0.6797
p049440,0.7607
p213546,0.6475
p093456,0.7393
p106835,0.725
p062683,0.784
p037882,0.7686
p178849,0.751
p024822,0.612
p077379,0.7007
p119407,0.784
p041253,0.7686
p139857,0.7783
p107893,0.7314
p217969,0.777
p136786,0.5186
p186443,0.655
p050498,0.732
p144620,0.751
p066130,0.7407
p236649,0.7646
p240479,0.7275
p065914,0.776
p032805,0.7686
p115367,0.6904
p067984,0.743
p208012,0.6514
p229153,0.741
p114719,0.784
p045124,0.754
p259637,0.7744
p057208,0.7437
p102633,0.638
p116902,0.775
p178337,0.745
p078480,0.7725
p256426,0.7275
p215729,0.7446
p106581,0.784
p085679,0.7764
p105688,0.7246
p184915,0.743
p138502,0.6577
p100772,0.611
p053953,0.7476
p120216,0.7437
p051187,0.713
p063312,0.7866
p224344,0.7593
p114259,0.7563
p175888,0.6885
p230482,0.685
p151105,0.776
p228750,0.751
p233744,0.7695
p035224,0.7744
p186198,0.7646
p123505,0.584
p074223,0.636
p256783,0.7812
p039092,0.749
p031078,0.738
p171144,0.699
p181872,0.643
p171172,0.521
p165469,0.6963
p000294,0.6533
p019526,0.7476
p233455,0.731
p035713,0.784
p058478,0.772
p101116,0.681
p018457,0.624
p144404,0.6807
p121812,0.736
p017379,0.7803
p194048,0.751
p117582,0.7554
p083506,0.7705
p000901,0.739
p084997,0.712
p229683,0.6167
p050155,0.772
p054609,0.7485
p195973,0.695
p030166,0.776
p026003,0.665
p042894,0.5063
p075762,0.7705
p177825,0.703
p119678,0.745
p023592,0.751
p204294,0.7666
p211136,0.6177
p217054,0.704
p230774,0.7266
p221356,0.562
p163192,0.753
p229668,0.78
p059931,0.6636
p158378,0.746
p253983,0.665
p148624,0.7705
p000545,0.768
p245550,0.758
p037773,0.7773
p222123,0.775
p058175,0.593
p167470,0.7812
p165240,0.7866
p107133,0.793
p255861,0.7686
p224643,0.742
p254969,0.776
p028059,0.754
p091879,0.6807
p128438,0.7666
p028871,0.776
p213045,0.767
p204986,0.746
p226523,0.784
p102293,0.621
p158066,0.7314
p203332,0.7686
p256015,0.7783
p246508,0.6875
p101327,0.776
p132917,0.6807
p004055,0.563
p203864,0.768
p180385,0.6885
p171065,0.7607
p143978,0.624
p012290,0.7627
p114435,0.746
p008951,0.594
p060196,0.728
p040005,0.7124
p039332,0.65
p023174,0.7583
p215848,0.6914
p148850,0.69
p138798,0.7617
p194652,0.767
p192730,0.7593
p052054,0.593
p145907,0.776
p083049,0.548
p076616,0.779
p038573,0.768
p174765,0.7266
p133659,0.7686
p132027,0.776
p099003,0.6655
p123699,0.7686
p100371,0.76
p100156,0.706
p055475,0.7524
p110741,0.7725
p021694,0.509
p001621,0.792
p121024,0.689
p153287,0.7227
p077891,0.6846
p218047,0.588
p256812,0.7812
p093393,0.6885
p076395,0.6904
p102115,0.7495
p072788,0.7446
p086956,0.757
p051848,0.7236
p124000,0.735
p138556,0.7407
p029423,0.658
p243615,0.6846
p236196,0.749
p074717,0.6504
p093780,0.6577
p246816,0.7114
p117700,0.706
p212145,0.7744
p078181,0.755
p129928,0.785
p196935,0.7114
p171103,0.439
p091791,0.775
p247594,0.718
p094173,0.7954
p002155,0.7744
p000086,0.641
p100326,0.7427
p174000,0.72
p191913,0.5996
p059683,0.7036
p238184,0.7705
p000922,0.768
p244296,0.776
p098122,0.752
p156781,0.6953
p059641,0.7764
p143837,0.655
p195993,0.7812
p166646,0.699
p121259,0.7744
p157302,0.744
p079221,0.69
p146727,0.743
p128557,0.7407
p018757,0.72
p245347,0.767
p054300,0.7266
p027380,0.757
p145553,0.714
p158101,0.6943
p094100,0.7437
p053587,0.704
p036751,0.742
p138523,0.706
p090138,0.7607
p102344,0.7905
p220077,0.776
p182720,0.7383
p076151,0.7217
p195864,0.7275
p192689,0.6343
p029916,0.6763
p230767,0.767
p191748,0.7373
p080960,0.733
p027023,0.7837
p154423,0.75
p110648,0.771
p200251,0.7314
p062692,0.574
p257717,0.771
p152467,0.692
p079176,0.7773
p218478,0.7397
p047980,0.7725
p167375,0.724
p074585,0.7476
p247517,0.7046
p227870,0.712
p162958,0.4773
p020309,0.754
p169375,0.7627
p223100,0.7446
p172099,0.7876
p025195,0.78
p021036,0.529
p040733,0.7476
p170034,0.723
p042263,0.78
p029886,0.7886
p125303,0.767
p151039,0.737
p212494,0.759
p145222,0.744
p060043,0.6167
p257049,0.6304
p013231,0.784
p007849,0.643
p174370,0.589
p151277,0.771
p148209,0.745
p158765,0.6836
p206099,0.741
p042300,0.7905
p038598,0.755
p000301,0.7793
p021973,0.7407
p148971,0.7495
p091881,0.7603
p178605,0.758
p120290,0.767
p124786,0.752
p134728,0.7236
p048788,0.6094
p157051,0.754
p248644,0.788
p150481,0.747
p126163,0.7236
p080777,0.587
p057176,0.755
p074826,0.664
p111388,0.7695
p235590,0.7866
p063145,0.716
p156052,0.6987
p112838,0.708
p079184,0.7305
p239009,0.786
p112387,0.7686
p042841,0.7837
p149120,0.771
p112510,0.742
p058307,0.748
p084159,0.698
p209591,0.6865
p140177,0.671
p015340,0.7515
p050716,0.7437
p005550,0.784
p089844,0.7686
p087151,0.768
p129732,0.7744
p118145,0.6143
p199744,0.681
p064007,0.7954
p197689,0.6987
p064288,0.659
p257678,0.725
p202482,0.7866
p207630,0.768
p129556,0.7764
p096839,0.7437
p230112,0.7144
p190369,0.732
p026687,0.7812
p029008,0.7437
p101940,0.7666
p122978,0.7783
p066393,0.7627
p028927,0.739
p018422,0.767
p088463,0.749
p029788,0.763
p150244,0.5415
p246279,0.7256
p227696,0.7104
p033462,0.684
p175731,0.767
p033311,0.7593
p120121,0.7446
p247438,0.789
p046237,0.6924
p107976,0.7593
p146081,0.7334
p191260,0.541
p188710,0.5693
p198220,0.5454
p218936,0.7603
p010565,0.7236
p186992,0.7764
p018290,0.5728
p047675,0.585
p113005,0.7666
p227380,0.758
p124881,0.7236
p156145,0.729
p153511,0.4976
p065048,0.757
p158010,0.7656
p070665,0.66
p031124,0.6533
p112030,0.758
p220225,0.748
p139746,0.7524
p137909,0.7744
p061623,0.743
p202330,0.7607
p086063,0.759
p182283,0.779
p198464,0.7764
p247126,0.7563
p150146,0.7305
p007544,0.7744
p051379,0.782
p236242,0.784
p132699,0.7607
p097494,0.758
p118347,0.5522
p093201,0.7334
p114226,0.7544
p054462,0.768
p228675,0.751
p035063,0.663
p121929,0.7314
p228684,0.7715
p128234,0.7705
p022837,0.6
p090722,0.711
p255566,0.7256
p256553,0.6733
p234893,0.772
p177441,0.7554
p236933,0.78
p086401,0.663
p136534,0.7617
p215613,0.7866
p206200,0.7705
p204801,0.7666
p202458,0.782
p169724,0.7515
p180070,0.6694
p100421,0.79
p082361,0.6885
p060145,0.671
p154284,0.78
p041539,0.7627
p233855,0.751
p118418,0.7144
p056512,0.749
p067660,0.737
p010986,0.782
p019725,0.6406
p079546,0.759
p203612,0.7656
p091082,0.758
p018478,0.6235
p012916,0.7812
p242621,0.7197
p021964,0.7734
p108387,0.6655
p184074,0.7744
p140572,0.5586
p143730,0.78
p208445,0.7695
p227287,0.7593
p077429,0.6826
p216252,0.7607
p230277,0.7085
p103355,0.64
p231252,0.5063
p163605,0.772
p160474,0.7686
p089393,0.749
p174935,0.6914
p146282,0.765
p069100,0.6826
p059288,0.797
p186483,0.744
p165848,0.585
p179843,0.6997
p138256,0.7563
p246639,0.7656
p167981,0.561
p164396,0.642
p210617,0.7217
p030270,0.772
p085042,0.628
p003949,0.7085
p219722,0.577
p037032,0.592
p231273,0.7656
p223109,0.7646
p126630,0.7593
p163130,0.674
p070933,0.784
p185684,0.771
p016779,0.6626
p051085,0.775
p092788,0.7954
p208611,0.792
p166654,0.7666
p205108,0.6978
p191797,0.6636
p110919,0.757
p011879,0.673
p211470,0.7656
p013253,0.721
p033028,0.542
p024936,0.752
p023195,0.704
p033486,0.5186
p214955,0.6943
p119908,0.715
p087481,0.7744
p174977,0.7524
p180378,0.7734
p254229,0.7217
p138602,0.7773
p030359,0.7783
p173357,0.629
p061171,0.69
p084154,0.708
p071770,0.741
p254614,0.6826
p145087,0.7764
p244890,0.587
p010224,0.771
p148121,0.7827
p099882,0.747
p249815,0.7056
p187504,0.7256
p112213,0.779
p222935,0.5674
p157422,0.7437
p242757,0.7524
p003905,0.7524
p145857,0.5864
p060510,0.668
p013463,0.622
p023638,0.792
p034243,0.725
p123954,0.7905
p223745,0.776
p160549,0.78
p093774,0.589
p013204,0.575
p143916,0.784
p112891,0.7744
p035461,0.7314
p086271,0.769
p058243,0.7764
p004350,0.7056
p239453,0.7236
p051266,0.639
p131363,0.5513
p137393,0.628
p233461,0.7524
p217442,0.7915
p250529,0.6826
p118295,0.5967
p025657,0.6904
p254365,0.6416
p086869,0.6
p128756,0.7227
p167257,0.784
p103883,0.718
p121888,0.733
p051895,0.729
p037416,0.7275
p126191,0.7827
p008015,0.6855
p244918,0.7734
p102221,0.741
p030249,0.71
p023493,0.796
p091270,0.672
p021980,0.6123
p110124,0.423
p004128,0.788
p056909,0.7314
p150723,0.7744
p163439,0.754
p184422,0.648
p074953,0.751
p023667,0.7876
p084162,0.651
p084095,0.619
p040269,0.4102
p044393,0.4402
p230470,0.681
p158992,0.759
p075225,0.7266
p092245,0.78
p154634,0.79
p178976,0.712
p225529,0.7803
p028824,0.7275
p000338,0.7163
p156236,0.7666
p061552,0.79
p084292,0.7803
p132402,0.7725
p035086,0.718
p007701,0.6963
p086105,0.678
p083705,0.589
p029832,0.7363
p193532,0.7515
p127417,0.628
p097909,0.5083
p012033,0.55
p053999,0.764
p174228,0.6978
p010445,0.7354
p156620,0.4526
p120697,0.759
p188350,0.773
p229850,0.6123
p256409,0.722
p019971,0.7954
p130969,0.784
p172396,0.761
p057970,0.707
p228690,0.7334
p080779,0.7393
p223940,0.7407
p208872,0.6367
p126155,0.782
p238554,0.751
p189946,0.7095
p196074,0.7866
p189601,0.7085
p006394,0.759
p025613,0.657
p049160,0.6826
p083398,0.7915
p103873,0.767
p057896,0.6733
p025489,0.789
p161623,0.7954
p219058,0.764
p019164,0.679
p011101,0.7773
p078281,0.7744
p243424,0.7236
p252793,0.582
p212275,0.712
p182958,0.7627
p085923,0.6826
p019127,0.7646
p243916,0.7476
p046959,0.5938
p009021,0.744
p257763,0.7695
p156089,0.741
p040939,0.742
p118772,0.6406
p154270,0.757
p112739,0.673
p017398,0.634
p149565,0.5605
p236041,0.7026
p153769,0.638
p233034,0.72
p018648,0.72
p139259,0.7725
p196142,0.6943
p075942,0.752
p168311,0.4773
p106536,0.604
p015785,0.739
p241761,0.7173
p212093,0.7656
p002590,0.546
p051826,0.7744
p255009,0.6797
p222898,0.697
p006411,0.684
p014279,0.695
p244841,0.7603
p218443,0.6255
p077284,0.742
p146020,0.7188
p111184,0.7354
p015194,0.676
p138653,0.7173
p133657,0.782
p110462,0.6616
p159319,0.7295
p147802,0.79
p135507,0.7734
p246584,0.603
p125170,0.568
p015240,0.643
p210951,0.673
p133851,0.78
p106299,0.7764
p149340,0.6826
p179662,0.7446
p040202,0.7603
p166692,0.7646
p045674,0.711
p145171,0.666
p167130,0.771
p081342,0.7188
p250358,0.764
p190487,0.7295
p019168,0.7095
p057375,0.7095
p243070,0.573
p149180,0.796
p094579,0.767
p128903,0.6416
p188730,0.7744
p212215,0.7534
p002429,0.779
p039672,0.6436
p086838,0.7563
p016454,0.498
p250300,0.7686
p255491,0.7393
p143407,0.7744
p022807,0.654
p055493,0.6914
p191795,0.7666
p176868,0.7666
p244464,0.7295
p216709,0.611
p240185,0.599
p255371,0.7104
p194564,0.6274
p116977,0.62
p065407,0.7217
p168358,0.7256
p108207,0.7285
p017536,0.7783
p247577,0.633
p100331,0.757
