id,project_is_approved
p146872,0.828
p007827,0.853
p239452,0.827
p250663,0.8506
p190804,0.3977
p042731,0.771
p112612,0.837
p005391,0.862
p144844,0.806
p025264,0.763
p158699,0.7305
p026365,0.8594
p073140,0.797
p091767,0.6514
p078548,0.498
p035674,0.8477
p098611,0.8228
p163566,0.665
p111240,0.8335
p038569,0.7896
p193193,0.7983
p072747,0.7915
p221932,0.823
p000747,0.795
p061375,0.8545
p200928,0.8604
p145024,0.796
p256238,0.7646
p046254,0.823
p034622,0.818
p235229,0.7686
p020897,0.67
p223299,0.788
p079357,0.7
p056931,0.715
p176382,0.7764
p194986,0.8594
p079758,0.649
p208292,0.839
p124019,0.806
p126912,0.4421
p015439,0.776
p096835,0.6816
p226867,0.4136
p029377,0.614
p245726,0.7837
p062779,0.833
p059703,0.755
p257250,0.8735
p194848,0.825
p020308,0.8096
p230031,0.702
p086619,0.6436
p193199,0.84
p082853,0.836
p005729,0.784
p255092,0.8564
p203885,0.6875
p194600,0.858
p234171,0.8164
p167004,0.824
p155272,0.666
p074503,0.8125
p122203,0.8174
p040537,0.8228
p171634,0.722
p075821,0.8447
p245161,0.7944
p127233,0.8047
p162111,0.7886
p191198,0.742
p077245,0.8345
p168940,0.7285
p029329,0.807
p061664,0.7837
p230818,0.6367
p172152,0.763
p074314,0.749
p107353,0.4985
p189792,0.784
p045990,0.791
p232115,0.8486
p213857,0.8438
p029589,0.774
p103263,0.6963
p187998,0.7354
p012311,0.8228
p112870,0.8203
p165897,0.7417
p053308,0.8345
p098188,0.8096
p248364,0.867
p210153,0.7954
p192301,0.8467
p214441,0.8438
p054909,0.78
p140303,0.8306
p141922,0.8345
p051250,0.7847
p069849,0.798
p131934,0.7124
p148488,0.664
p155627,0.839
p070201,0.814
p067992,0.8477
p120328,0.753
p244217,0.6455
p081362,0.8174
p096298,0.835
p170562,0.7656
p178540,0.8545
p259842,0.8296
p046882,0.8555
p190353,0.8413
p258139,0.771
p176637,0.828
p052004,0.8486
p005085,0.728
p176399,0.6475
p090304,0.802
p226478,0.7095
p096733,0.647
p115619,0.7847
p061605,0.845
p258758,0.694
p233443,0.818
p114568,0.717
p031015,0.6577
p174281,0.778
p066244,0.7837
p042114,0.6636
p136009,0.8174
p063132,0.7544
p114792,0.822
p246865,0.7305
p004920,0.8154
p209001,0.579
p049245,0.8047
p252646,0.807
p062611,0.5273
p075135,0.669
p214288,0.6143
p063515,0.7744
p066430,0.6235
p041559,0.7646
p182863,0.8506
p079282,0.783
p205047,0.85
p171216,0.8022
p174984,0.8096
p163508,0.6763
p048307,0.669
p145343,0.8486
p084912,0.8647
p180699,0.8584
p184547,0.605
p152418,0.872
p223210,0.7134
p120593,0.857
p239079,0.718
p118186,0.7866
p166671,0.7705
p141125,0.811
p113811,0.829
p253931,0.765
p003056,0.849
p230729,0.708
p191352,0.807
p179566,0.8384
p036135,0.737
p091827,0.822
p103224,0.811
p039072,0.7173
p035077,0.6396
p009967,0.825
p245971,0.7656
p034638,0.6133
p240789,0.758
p245741,0.841
p195540,0.8374
p225675,0.8413
p202648,0.8086
p114408,0.857
p089459,0.718
p186580,0.764
p162864,0.765
p011618,0.724
p209482,0.5874
p055246,0.806
p069536,0.8228
p051257,0.7676
p237875,0.831
p086267,0.7183
p230250,0.8413
p136425,0.8486
p068995,0.7837
p155857,0.8643
p206632,0.802
p081719,0.7915
p178277,0.7485
p026038,0.755
p193338,0.843
p164112,0.835
p121163,0.7695
p079640,0.7236
p180431,0.538
p121019,0.6807
p201553,0.8022
p118247,0.831
p040454,0.7275
p138260,0.7593
p048939,0.849
p115526,0.8486
p154798,0.849
p043375,0.833
p053448,0.749
p252445,0.544
p186499,0.671
p011086,0.8022
p091512,0.675
p237174,0.8447
p201810,0.853
p214093,0.6123
p254786,0.581
p051553,0.8516
p161924,0.819
p152145,0.6797
p186854,0.7764
p073142,0.8623
p203155,0.7944
p126467,0.8467
p003345,0.7856
p079469,0.7803
p107773,0.3647
p217433,0.573
p133177,0.8257
p098554,0.827
p139345,0.774
p187808,0.7056
p238809,0.814
p122364,0.7075
p139879,0.853
p218032,0.8423
p118489,0.5737
p007157,0.795
p123054,0.71
p161932,0.5933
p099234,0.714
p212608,0.846
p208434,0.744
p155727,0.845
p152425,0.7886
p154558,0.6836
p146933,0.824
p248336,0.8154
p040945,0.825
p009690,0.6226
p051832,0.819
p251993,0.6265
p234112,0.5024
p108894,0.7544
p258285,0.8623
p099864,0.5693
p033476,0.858
p103985,0.806
p161080,0.728
p240315,0.7827
p202739,0.7764
p008720,0.836
p002776,0.5596
p149516,0.833
p199806,0.8643
p136902,0.793
p016604,0.8096
p179995,0.7334
p227332,0.858
p067769,0.59
p240468,0.8335
p160336,0.8174
p242526,0.819
p228512,0.8257
p039635,0.734
p082619,0.819
p212195,0.634
p099695,0.829
p016414,0.6606
p166256,0.775
p077965,0.849
p039702,0.6997
p256562,0.8047
p173968,0.759
p059259,0.5615
p101431,0.8384
p063842,0.547
p246198,0.822
p145767,0.75
p139754,0.4988
p202790,0.835
p217172,0.7803
p233775,0.641
p177607,0.774
p242434,0.802
p227433,0.8203
p040828,0.8335
p082650,0.825
p090418,0.5986
p234305,0.673
p078586,0.7275
p147611,0.612
p170530,0.7886
p103097,0.7285
p255307,0.8296
p036260,0.801
p019189,0.8
p257735,0.8477
p250222,0.823
p050138,0.745
p100332,0.7686
p119384,0.647
p075221,0.6553
p136045,0.741
p115572,0.757
p077573,0.822
p185170,0.8047
p157956,0.8413
p011413,0.7744
p130674,0.726
p255517,0.6855
p001462,0.6313
p108475,0.8174
p054594,0.6885
p225617,0.7266
p231776,0.7856
p066447,0.823
p150378,0.5757
p230669,0.836
p226474,0.8057
p100750,0.556
p066738,0.652
p177717,0.681
p195021,0.68
p032186,0.74
p236431,0.7773
p041775,0.5444
p218273,0.7754
p182612,0.785
p257963,0.81
p177254,0.789
p029717,0.7363
p000837,0.849
p144532,0.5854
p118749,0.8267
p040322,0.7476
p186264,0.8022
p168633,0.7407
p110812,0.829
p137550,0.825
p065191,0.858
p087843,0.7793
p044067,0.4648
p025120,0.7686
p246707,0.5205
p146224,0.782
p094107,0.8203
p178284,0.61
p141958,0.803
p050432,0.807
p058392,0.8
p079835,0.503
p182515,0.8076
p134450,0.853
p070529,0.8296
p049077,0.8486
p215055,0.833
p061352,0.7524
p179270,0.696
p102747,0.62
p059684,0.8022
p016518,0.7734
p226297,0.8096
p142782,0.7495
p242709,0.775
p033160,0.621
p033434,0.65
p001025,0.656
p130951,0.8564
p110624,0.818
p225396,0.616
p251985,0.6064
p049903,0.7046
p177211,0.7944
p216112,0.694
p016350,0.7954
p067806,0.8076
p121335,0.815
p208208,0.759
p075883,0.4976
p223896,0.8477
p198142,0.8213
p174662,0.843
p191488,0.6226
p158829,0.846
p198376,0.7803
p139515,0.5312
p094801,0.7964
p039646,0.7603
p251431,0.7593
p147499,0.7905
p041189,0.7725
p223319,0.7456
p022411,0.7393
p185086,0.839
p187122,0.7695
p042100,0.8135
p167722,0.828
p236112,0.825
p095109,0.7495
p238271,0.798
p144661,0.793
p238244,0.764
p029992,0.632
p128184,0.616
p188479,0.7905
p159986,0.822
p127136,0.6465
p251107,0.8413
p177721,0.819
p036086,0.79
p122947,0.686
p238168,0.751
p113222,0.8374
p109754,0.703
p014190,0.788
p198957,0.8384
p248806,0.8696
p081363,0.8345
p115341,0.84
p120541,0.757
p204818,0.789
p256310,0.8306
p135709,0.823
p075950,0.839
p082176,0.8037
p173458,0.789
p103553,0.8267
p133103,0.7837
p120322,0.8203
p183725,0.7163
p058438,0.755
p082800,0.828
p086815,0.8213
p225614,0.7915
p007750,0.6865
p190209,0.7627
p028800,0.784
p055375,0.4656
p178302,0.8374
p051982,0.833
p256835,0.845
p070438,0.7344
p219228,0.7314
p095308,0.825
p081071,0.782
p217966,0.574
p213326,0.7896
p153042,0.7646
p236062,0.8467
p243838,0.858
p159021,0.794
p237772,0.792
p200400,0.7607
p201166,0.8447
p252975,0.622
p147282,0.622
p009033,0.745
p120131,0.7666
p236595,0.858
p229190,0.68
p174851,0.6436
p156657,0.841
p097977,0.759
p141659,0.835
p075527,0.811
p209382,0.828
p058387,0.825
p029402,0.623
p188551,0.7925
p213406,0.7944
p167861,0.797
p208353,0.8257
p192905,0.8047
p216894,0.7104
p133783,0.752
p175680,0.827
p200593,0.604
p098145,0.803
p211011,0.6255
p033841,0.7334
p002031,0.595
p071296,0.773
p036567,0.766
p051473,0.7876
p237657,0.8623
p087520,0.81
p082375,0.731
p219278,0.8
p056574,0.8267
p032844,0.8076
p054842,0.721
p150778,0.788
p068556,0.6914
p163420,0.854
p122823,0.7583
p101298,0.8076
p054005,0.4683
p147968,0.757
p017804,0.787
p018458,0.8193
p017834,0.6978
p091433,0.7427
p169440,0.8525
p150742,0.822
p078886,0.6465
p015528,0.8
p211670,0.811
p206166,0.4126
p228119,0.8296
p121917,0.8345
p228518,0.741
p124595,0.6436
p079995,0.837
p095867,0.8135
p104574,0.7695
p019736,0.612
p072169,0.7324
p011332,0.7783
p212463,0.6494
p141704,0.8306
p220250,0.839
p050869,0.7515
p250541,0.783
p226929,0.8506
p164957,0.8633
p150381,0.8335
p211514,0.3667
p221949,0.585
p067791,0.7603
p044737,0.8506
p116844,0.7764
p024867,0.857
p249102,0.7705
p007535,0.854
p089673,0.823
p150196,0.673
p198611,0.8438
p142525,0.839
p008557,0.8384
p245756,0.8203
p153432,0.754
p098355,0.75
p124773,0.839
p146714,0.84
p077462,0.8423
p218574,0.7124
p097273,0.652
p098214,0.798
p164341,0.773
p063118,0.846
p087485,0.814
p208465,0.626
p075155,0.8423
p184342,0.6953
p174980,0.8423
p097762,0.803
p009242,0.581
p200936,0.8203
p231937,0.786
p108283,0.6855
p191944,0.729
p068931,0.796
p150215,0.7744
p050006,0.795
p137033,0.8154
p073827,0.802
p171941,0.7725
p110420,0.4062
p152958,0.846
p083074,0.776
p058550,0.8115
p002954,0.831
p144929,0.6665
p227310,0.858
p075339,0.822
p256705,0.634
p162017,0.7803
p174168,0.5283
p024065,0.841
p192469,0.854
p094386,0.853
p152843,0.7686
p110294,0.8516
p014507,0.7183
p226546,0.836
p001724,0.858
p067552,0.78
p146666,0.789
p034882,0.8525
p201973,0.6826
p254747,0.7915
p086275,0.8154
p141897,0.8267
p052112,0.8076
p122086,0.811
p110913,0.819
p084929,0.743
p077439,0.8423
p132301,0.7173
p203737,0.6763
p219099,0.746
p135440,0.866
p040742,0.8516
p063197,0.8193
p124541,0.662
p151913,0.702
p233007,0.675
p013556,0.836
p237368,0.819
p104913,0.802
p103233,0.8047
p064272,0.775
p188046,0.7812
p029270,0.574
p083682,0.825
p174077,0.841
p211908,0.388
p103510,0.7715
p098803,0.747
p196755,0.762
p100424,0.6934
p100601,0.8374
p104927,0.8057
p247310,0.819
p130932,0.819
p222317,0.794
p063604,0.797
p175715,0.6787
p137400,0.7744
p259394,0.8037
p219206,0.8477
p096685,0.709
p152468,0.7314
p226296,0.8335
p000801,0.8604
p041283,0.8164
p156667,0.749
p124061,0.5615
p001572,0.85
p021148,0.7197
p022474,0.793
p000124,0.6367
p085760,0.744
p171716,0.8306
p043404,0.814
p129013,0.702
p198006,0.818
p122426,0.7734
p228354,0.832
p039519,0.7227
p008727,0.8413
p028631,0.8
p037335,0.8135
p236215,0.7383
p247592,0.5767
p152116,0.8076
p114091,0.743
p144346,0.8516
p045502,0.841
p237664,0.7163
p139362,0.818
p199473,0.807
p104581,0.6724
p175652,0.629
p063639,0.779
p159642,0.8345
p041114,0.801
p120764,0.7954
p159766,0.8228
p133189,0.708
p215547,0.5947
p201003,0.8643
p190022,0.7627
p084479,0.7227
p091391,0.7837
p247917,0.4856
p077341,0.823
p181513,0.8643
p231761,0.7344
p111149,0.7812
p081778,0.841
p230930,0.7266
p036985,0.662
p105841,0.7896
p149661,0.832
p109644,0.743
p162550,0.7275
p097437,0.767
p223972,0.7314
p190373,0.6416
p074565,0.7817
p132923,0.846
p057793,0.555
p184522,0.5454
p220504,0.777
p142354,0.8467
p038695,0.8213
p248300,0.8
p083384,0.8384
p131302,0.753
p097783,0.849
p074929,0.7256
p111166,0.7686
p111643,0.843
p216212,0.741
p135165,0.7944
p188292,0.832
p071626,0.831
p082959,0.8125
p158628,0.6484
p035377,0.68
p134092,0.705
p025592,0.8267
p066391,0.7793
p137008,0.7393
p189487,0.436
p166301,0.7925
p149519,0.8413
p077033,0.84
p112432,0.814
p186890,0.673
p226007,0.7446
p040224,0.8516
p206794,0.6865
p047651,0.7935
p245182,0.661
p089991,0.819
p167286,0.692
p207772,0.8633
p015983,0.84
p257333,0.7544
p056930,0.767
p061442,0.85
p026802,0.823
p240204,0.853
p104424,0.837
p110504,0.784
p215697,0.7944
p163058,0.7627
p223417,0.849
p013505,0.8125
p084708,0.8047
p236562,0.8267
p005188,0.8115
p253895,0.8584
p080465,0.7114
p101228,0.819
p157207,0.7705
p000695,0.8047
p245292,0.7866
p142865,0.771
p084710,0.8413
p232592,0.792
p013210,0.837
p021988,0.839
p168489,0.823
p219191,0.829
p036548,0.7803
p022211,0.8228
p001958,0.861
p149657,0.836
p191829,0.861
p240002,0.743
p094986,0.8506
p026621,0.815
p191075,0.84
p006684,0.835
p115712,0.819
p165233,0.69
p218554,0.51
p210004,0.7163
p020100,0.8696
p129683,0.8096
p146052,0.807
p038659,0.839
p130530,0.5
p072000,0.8076
p066914,0.792
p156537,0.6196
p058289,0.811
p047121,0.807
p008434,0.8467
p025858,0.466
p055861,0.6533
p234879,0.5537
p023160,0.769
p018378,0.55
p217512,0.703
p078084,0.737
p047672,0.832
p077208,0.793
p079789,0.7607
p046135,0.8296
p240064,0.4917
p191867,0.7275
p180165,0.819
p087614,0.7554
p044394,0.828
p256468,0.7803
p225596,0.7603
p120116,0.8086
p156817,0.7056
p082093,0.7837
p061247,0.802
p121248,0.8296
p121450,0.7715
p186375,0.832
p226205,0.7188
p084840,0.849
p169648,0.7695
p191670,0.858
p129864,0.8467
p086329,0.759
p020057,0.794
p244118,0.787
p079443,0.806
p208285,0.81
p063967,0.8267
p022912,0.6396
p191557,0.8154
p175291,0.6055
p058003,0.5107
p074275,0.8096
p032287,0.8467
p013772,0.7754
p237576,0.746
p148716,0.786
p122200,0.831
p019699,0.801
p154031,0.6235
p158884,0.819
p064579,0.862
p104090,0.824
p145452,0.778
p101825,0.6963
p208204,0.802
p024723,0.823
p033670,0.7754
p031257,0.8467
p160001,0.8154
p139373,0.7764
p199415,0.8125
p017800,0.743
p122420,0.731
p155921,0.768
p014900,0.6323
p048364,0.792
p241267,0.663
p098184,0.786
p155753,0.649
p059043,0.643
p016192,0.762
p015367,0.729
p258076,0.8296
p080908,0.484
p243933,0.841
p029665,0.7515
p154867,0.828
p010369,0.822
p143130,0.8345
p216450,0.5874
p163484,0.7954
p216273,0.622
p025226,0.827
p066818,0.4907
p237285,0.698
p049040,0.8135
p213976,0.8545
p011164,0.6836
p177179,0.6655
p033325,0.755
p151762,0.8516
p205852,0.8506
p117537,0.858
p012632,0.5605
p205647,0.814
p068974,0.8096
p005917,0.8164
p238233,0.7803
p035410,0.771
p057494,0.806
p190678,0.8228
p224597,0.8643
p108185,0.6665
p033905,0.841
p035163,0.814
p154661,0.7646
p032834,0.8057
p147347,0.832
p025205,0.8267
p159380,0.7935
p033452,0.7607
p098625,0.818
p101754,0.7876
p103367,0.7266
p015135,0.8467
p102463,0.749
p096931,0.8545
p258556,0.833
p190408,0.831
p041130,0.8545
p186145,0.8438
p232300,0.7603
p142145,0.822
p127317,0.806
p110195,0.8296
p117189,0.6177
p222047,0.8423
p044855,0.7227
p200449,0.8047
p053304,0.811
p166631,0.7163
p205763,0.8135
p073600,0.828
p185096,0.814
p006644,0.7046
p257263,0.745
p147814,0.7812
p220738,0.751
p048454,0.85
p156460,0.7393
p064257,0.7515
p163573,0.6787
p005111,0.7886
p087793,0.831
p038412,0.8164
p107583,0.7476
p228792,0.845
p140824,0.775
p151292,0.7773
p106205,0.6904
p155592,0.785
p002946,0.8193
p093854,0.8413
p120555,0.7603
p184039,0.761
p189146,0.7817
p173552,0.797
p200644,0.7886
p164877,0.843
p050061,0.7983
p169348,0.7812
p198506,0.6914
p258077,0.744
p087694,0.8657
p237676,0.7666
p171870,0.7695
p006017,0.845
p117776,0.7935
p223286,0.8213
p122779,0.839
p078321,0.849
p031141,0.8076
p148860,0.489
p073375,0.5645
p022471,0.7446
p026612,0.8413
p232402,0.788
p072155,0.6924
p099444,0.85
p079060,0.7617
p190496,0.8584
p153902,0.8555
p100928,0.622
p209096,0.807
p041581,0.8193
p132746,0.796
p057631,0.749
p227726,0.611
p202423,0.7695
p158610,0.831
p017449,0.8022
p175445,0.818
p223178,0.853
p077994,0.8154
p121905,0.81
p063541,0.8486
p205137,0.833
p133210,0.8555
p175730,0.814
p061893,0.7915
p179041,0.8467
p078483,0.719
p031638,0.818
p031277,0.806
p247978,0.786
p137724,0.8037
p102363,0.8467
p239345,0.739
p246314,0.7627
p052657,0.802
p080653,0.6787
p208922,0.818
p244808,0.754
p077899,0.6353
p256241,0.625
p013746,0.7695
p216936,0.8076
p153773,0.8154
p024751,0.7886
p043139,0.757
p195390,0.7715
p068770,0.8335
p214255,0.8203
p070420,0.7886
p120362,0.71
p197282,0.846
p190102,0.7505
p222263,0.814
p135687,0.68
p202555,0.5557
p070106,0.8296
p111514,0.8604
p149523,0.829
p097130,0.5547
p220109,0.741
p018280,0.8564
p145355,0.57
p169947,0.793
p087169,0.8047
p080935,0.774
p184150,0.8413
p255990,0.586
p149487,0.8486
p188295,0.682
p208621,0.841
p256488,0.7227
p037856,0.589
p036361,0.7686
p050259,0.835
p056896,0.755
p094759,0.743
p158041,0.819
p228421,0.6455
p020778,0.7334
p237511,0.8203
p043732,0.712
p153862,0.854
p108748,0.8296
p125110,0.833
p079747,0.8257
p111142,0.8525
p003222,0.8203
p002866,0.81
p138453,0.6777
p117832,0.755
p008680,0.811
p229925,0.7866
p177579,0.8374
p032270,0.704
p113168,0.6895
p077822,0.7563
p086005,0.759
p056213,0.8096
p039084,0.728
p034448,0.803
p162462,0.828
p212664,0.699
p074546,0.6274
p075784,0.677
p077713,0.6216
p184615,0.524
p209424,0.79
p015260,0.7944
p005528,0.566
p126560,0.836
p049292,0.8423
p047012,0.6953
p183555,0.802
p105480,0.8477
p050545,0.811
p092567,0.752
p047835,0.828
p097998,0.738
p062937,0.8486
p059689,0.807
p152992,0.7515
p194041,0.706
p092426,0.743
p108363,0.7744
p042543,0.5576
p255574,0.779
p188005,0.85
p006301,0.693
p197819,0.8228
p014735,0.7295
p161700,0.8384
p147870,0.832
p249472,0.764
p027037,0.8486
p204199,0.7993
p168194,0.724
p072719,0.8335
p257359,0.8506
p251628,0.801
p017782,0.7734
p160850,0.651
p100462,0.818
p242489,0.726
p185466,0.8057
p235776,0.745
p100328,0.6143
p013138,0.835
p035897,0.6694
p174535,0.806
p231465,0.8423
p120594,0.8413
p083331,0.8086
p075045,0.8413
p047003,0.841
p249854,0.7344
p041311,0.7295
p159860,0.7705
p143710,0.825
p097620,0.8643
p256496,0.7397
p196447,0.807
p031723,0.8345
p142273,0.8438
p130194,0.861
p157970,0.854
p117036,0.7427
p044598,0.85
p080213,0.6313
p130433,0.7646
p031273,0.825
p086418,0.8594
p081483,0.79
p020214,0.7944
p024902,0.63
p042336,0.8164
p241342,0.7446
p095131,0.783
p091080,0.7334
p035249,0.78
p063288,0.8604
p085603,0.791
p133847,0.757
p242201,0.66
p146048,0.824
p078939,0.8257
p236886,0.8213
p183904,0.792
p093145,0.811
p060378,0.7617
p234925,0.8584
p100711,0.749
p131551,0.8086
p218018,0.85
p245789,0.5767
p233535,0.7666
p251082,0.782
p251315,0.7393
p228820,0.6343
p055837,0.5547
p099733,0.8525
p047828,0.714
p055721,0.7173
p103909,0.819
p166182,0.839
p112611,0.753
p230391,0.827
p180526,0.708
p031619,0.7324
p219596,0.8086
p016608,0.757
p056647,0.836
p065977,0.796
p247362,0.807
p154304,0.736
p185046,0.7725
p143007,0.8633
p006164,0.849
p052140,0.837
p070481,0.621
p000513,0.841
p017614,0.8022
p022771,0.593
p068942,0.789
p044842,0.726
p154912,0.839
p099403,0.8486
p053277,0.792
p117786,0.749
p030641,0.8022
p113264,0.7896
p110119,0.7964
p026744,0.757
p232170,0.802
p227384,0.7974
p120746,0.828
p098821,0.853
p053240,0.794
p258541,0.7837
p133589,0.747
p117812,0.833
p212040,0.6807
p054452,0.7954
p143975,0.8413
p242363,0.8335
p146274,0.8267
p241618,0.4673
p018079,0.7803
p151816,0.741
p158810,0.837
p115936,0.6426
p202917,0.822
p245595,0.828
p021197,0.7573
p019817,0.8076
p130190,0.8545
p068934,0.811
p255617,0.8203
p092589,0.85
p152304,0.782
p235520,0.822
p066104,0.8555
p133743,0.793
p160669,0.8125
p049760,0.822
p143154,0.788
p220383,0.5146
p162489,0.532
p018928,0.8203
p027939,0.833
p032375,0.6904
p088725,0.6924
p253526,0.7627
p002288,0.837
p175834,0.818
p147213,0.783
p033916,0.8096
p038610,0.7925
p027398,0.8384
p131885,0.7734
p196629,0.781
p140743,0.694
p118058,0.8604
p017784,0.825
p128519,0.5796
p027659,0.84
p066595,0.827
p217516,0.7437
p132378,0.6577
p209604,0.698
p164642,0.8125
p089931,0.69
p001205,0.731
p158042,0.7397
p121209,0.836
p188496,0.772
p113211,0.5884
p110129,0.772
p180086,0.548
p051885,0.8037
p234043,0.788
p109508,0.7485
p100094,0.5977
p220885,0.857
p168042,0.3828
p122349,0.822
p007875,0.8296
p193704,0.735
p217956,0.8643
p007604,0.522
p252654,0.753
p189189,0.8057
p244591,0.673
p155648,0.8267
p247248,0.818
p207920,0.71
p098642,0.827
p140234,0.6865
p117396,0.774
p009157,0.824
p050593,0.757
p238838,0.6035
p069869,0.854
p163172,0.833
p066454,0.839
p031218,0.684
p036382,0.7007
p165443,0.751
p214609,0.7983
p137626,0.853
p015370,0.837
p008193,0.745
p204688,0.784
p170348,0.713
p125310,0.835
p193562,0.7656
p108680,0.7646
p127818,0.867
p172802,0.8643
p080944,0.7803
p185877,0.8564
p185656,0.71
p147164,0.754
p050370,0.712
p094940,0.6245
p170385,0.782
p046274,0.85
p072642,0.7837
p123192,0.8164
p189485,0.8345
p209748,0.759
p059379,0.7886
p236473,0.8022
p097439,0.753
p108654,0.7603
p041870,0.7725
p214806,0.7437
p187124,0.6367
p162400,0.6694
p031587,0.8047
p175301,0.772
p178268,0.7656
p133879,0.8096
p252397,0.7534
p221912,0.837
p132243,0.5874
p244473,0.7295
p229485,0.7666
p256454,0.751
p086237,0.8374
p017285,0.757
p058899,0.8257
p172423,0.787
p026330,0.858
p217126,0.7334
p054403,0.803
p018168,0.728
p114702,0.741
p031999,0.4785
p245257,0.7603
p100226,0.8154
p013174,0.831
p214746,0.769
p219843,0.8135
p038356,0.837
p051370,0.8423
p193435,0.833
p252322,0.828
p171267,0.78
p012589,0.7944
p042331,0.833
p175508,0.7705
p256328,0.8447
p021167,0.655
p041194,0.4414
p087834,0.818
p186557,0.6206
p239471,0.778
p057902,0.7744
p200600,0.8257
p045739,0.7783
p245976,0.84
p166961,0.774
p044415,0.799
p056362,0.846
p198498,0.782
p241507,0.843
p215248,0.845
p175529,0.7925
p227610,0.7876
p180416,0.819
p196575,0.784
p135359,0.749
p033685,0.7983
p140167,0.792
p121945,0.755
p204088,0.7476
p203397,0.833
p158925,0.7876
p207432,0.716
p217638,0.835
p207972,0.81
p212653,0.774
p115878,0.7446
p128739,0.747
p205360,0.7983
p204055,0.819
p030131,0.8164
p190182,0.8022
p040763,0.6865
p095772,0.8047
p055696,0.8564
p222835,0.8447
p103080,0.729
p250045,0.3765
p007390,0.7407
p025410,0.761
p062350,0.806
p084832,0.8096
p256572,0.845
p204080,0.7363
p064989,0.8447
p171087,0.7656
p015316,0.8486
p111816,0.7793
p048570,0.8374
p120107,0.7656
p151446,0.8384
p115573,0.777
p078401,0.768
p074600,0.7295
p133236,0.7803
p045727,0.7573
p044824,0.8467
p021965,0.831
p206375,0.708
p064620,0.6577
p197548,0.819
p227020,0.526
p070509,0.8438
p109097,0.8486
p127252,0.74
p108474,0.7725
p248607,0.796
p028941,0.8486
p083432,0.767
p053394,0.827
p220024,0.8438
p174902,0.6963
p245828,0.819
p089516,0.8516
p135656,0.537
p008145,0.8257
p203661,0.8345
p070178,0.54
p239041,0.531
p012080,0.8384
p252417,0.7764
p058251,0.818
p063671,0.714
p006377,0.825
p255054,0.66
p028127,0.8086
p011265,0.7876
p147646,0.8037
p231412,0.466
p049902,0.577
p087710,0.84
p247443,0.7607
p082861,0.8076
p138782,0.5596
p207308,0.824
p038770,0.6885
p030264,0.746
p228936,0.778
p193367,0.8306
p246502,0.6475
p255336,0.8022
p073896,0.822
p139660,0.8022
p213492,0.841
p165661,0.845
p182700,0.814
p048330,0.784
p116657,0.7764
p231822,0.806
p002687,0.7627
p139725,0.801
p047205,0.8154
p233650,0.7476
p085252,0.836
p247881,0.7812
p129695,0.8
p064423,0.693
p064776,0.7163
p220169,0.702
p145050,0.4968
p152269,0.7275
p168263,0.867
p021987,0.7744
p077857,0.787
p188221,0.6943
p164576,0.8057
p183412,0.8296
p213257,0.8057
p250046,0.8057
p188068,0.4692
p222092,0.6875
p069318,0.8564
p236556,0.7334
p023007,0.746
p194429,0.7285
p176423,0.845
p044613,0.8154
p110131,0.6455
p081860,0.8374
p215883,0.7607
p113026,0.784
p139107,0.7256
p083885,0.7056
p048509,0.683
p136230,0.743
p220056,0.831
p018012,0.8267
p241160,0.7134
p087972,0.7344
p074071,0.8594
p087176,0.8174
p211364,0.751
p149972,0.7817
p186983,0.787
p256233,0.803
p231979,0.8486
p031052,0.841
p064432,0.811
p165249,0.6143
p126336,0.8213
p170223,0.8057
p202794,0.5825
p239928,0.692
p178345,0.7886
p036129,0.766
p012961,0.7593
p145507,0.789
p159182,0.84
p082367,0.806
p223287,0.8345
p065521,0.6826
p143017,0.839
p106228,0.8467
p103220,0.7085
p101538,0.8735
p237801,0.85
p144880,0.8384
p007308,0.846
p236022,0.593
p224638,0.84
p046525,0.794
p151019,0.8037
p219694,0.6313
p251870,0.7866
p076059,0.776
p135966,0.793
p095802,0.8096
p050612,0.833
p003507,0.7354
p064685,0.8213
p023187,0.7866
p216034,0.727
p160774,0.7163
p058086,0.763
p161564,0.735
p030193,0.794
p258464,0.714
p176217,0.764
p167544,0.7812
p090537,0.818
p185416,0.8413
p245735,0.7627
p199309,0.409
p124741,0.8022
p122475,0.77
p111909,0.5205
p219900,0.832
p215686,0.716
p050832,0.8477
p223686,0.843
p044478,0.822
p012213,0.708
p030775,0.561
p213013,0.7764
p232159,0.6797
p187355,0.672
p067029,0.7915
p092030,0.782
p116196,0.818
p206915,0.822
p104734,0.534
p058070,0.791
p007776,0.4656
p216170,0.8296
p248962,0.832
p164336,0.501
p008674,0.8516
p131514,0.728
p078980,0.7275
p025402,0.801
p081672,0.745
p042597,0.81
p257182,0.837
p082447,0.6616
p184660,0.803
p120041,0.779
p172711,0.753
p115242,0.7383
p167640,0.68
p119534,0.837
p170789,0.7817
p257892,0.772
p070231,0.803
p234836,0.8633
p109775,0.6846
p065769,0.797
p156985,0.7534
p256714,0.6104
p235040,0.7524
p049785,0.703
p143708,0.8296
p238465,0.8545
p236089,0.6343
p114898,0.839
p124171,0.8213
p223569,0.7856
p186876,0.849
p248144,0.8257
p091717,0.806
p088697,0.519
p015903,0.753
p166470,0.84
p056066,0.8447
p061456,0.743
p208845,0.823
p255278,0.4175
p048009,0.6836
p050532,0.5806
p096491,0.841
p025318,0.784
p014251,0.796
p256905,0.7505
p035896,0.7256
p253581,0.833
